id,title,description,suburb,postcode,latitude,longitude,posting_date,price,extraction_date
7614541082,"WM-887 Critical Environment Technician (Electrician / …, New South Wales","As a Critical Environment Technician (CET) in Microsoft's Cloud Operations & Innovation (CO+I) team, you will maintain the critical infrastructure that keeps our Datacenters up and running. This could be anything from coordinating with supplier/vendors, recognizing safe versus unsafe work environment, having a hands-on understanding of how critical environment equipment works, performing various types of maintenance, responding to onsite incidents while coordinating with other critical facilities professionals, and using telemetry and other platforms to monitor equipment performance and operations. Microsoft's Cloud Operations & Innovation (CO+I) is the engine that powers our cloud services. As a CO+I Critical Environment Technician, you will perform a key role in delivering the core infrastructure and foundational technologies for Microsoft's online services including Bing, Office 365, Xbox, OneDrive, and the Microsoft Azure platform. As a group, CO+I is focused on the personal and professional development of all employees and offers training and opportunities including Career Rotation Programs, Diversity & Inclusion training and events, and professional certifications. Our infrastructure is comprised of a large global portfolio of more than 200 datacenters in 32 countries and millions of servers. Our foundation is built upon and managed by a team of subject matter experts working to support services for more than 1 billion customers and 20 million businesses in over 90countries worldwide. With environmental sustainability and optimization at the forefront of our datacenter design and operations, we continue to grow and evolve as we meet the ever-changing business demands that hold Microsoft as a world-class cloud provider. Microsoft's mission is to empower every person and every organization on the planet to achieve more. As employees we come together with a growth mindset, innovate to empower others, and collaborate to realize our shared goals. Each day we build on our values of respect, integrity, and accountability to create a culture of inclusion where everyone can thrive at work and beyond. Responsibilities Responsibilities: - Serve as an operations specialist in one major area of CE operations (e.g., electrical, mechanical, controls, generators) and works on advanced tasks independently. - Inspect and supervise critical environment-related facility equipment (e.g., controls, heating, ventilation, and air conditioning [HVAC], mechanical systems), building, and grounds regularly for unsafe or abnormal conditions and escalate per applicable policies and standards. - Utilize internal computerized maintenance management system (CMMS)to track all equipment assets and to complete work order requests for maintenance work. - Safely and quickly respond to and lead onsite incident response teams for all abnormal conditions that impact operations, and coordinates with other critical facilities professionals to perform corrective repairs, without supervision. - Enhance, develop new or follow preexisting emergency operating procedures (EOPs), methods of procedure (MOPs), and standard operating procedures (SOPs) in relation to CE operations and incidents. - Under minimal oversight, perform various types of maintenance (e.g., planned, predictive, corrective) and repairs following methods of procedure (MOPs), and standard operating procedures (SOPs) for one or more types of equipment (e.g., electrical, mechanical, cooling systems), correct procedures. - Have a hands-on understanding of how equipment works and how to troubleshoot equipment, systems, subsystems, and components independently within their trained discipline. - Provides consultation to lower-level colleagues in troubleshooting systems and problems. - Understands, follows, and ensures safety and security requirements (e.g., job hazard assessments [JHAs], environmental health and safety (EH&S), toolbox talks), and business processes and procedures to properly perform work in a safe, quality, and reliable within Microsoft requirements. - Embody our culture and values Qualifications Required Qualifications: - High School Diploma, GED, or equivalent AND 1+ year(s) mission critical services work/applied learning experience (e.g., high availability assembly/manufacturing/critical infrastructure environments such as data centers, oil and gas refineries, hospitals, pharmaceutical, manufacturing, or related fields) - OR equivalent experience. Background Check Requirements: Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings: - Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter. - Citizenship Verification: This position requires verification of Australian Citizenship to meet federal government security requirements. - NV1/2, PV Clearance Assessment: This position may require an enhanced background check conducted through the Australian Government Security Vetting Agency. While not required, we also look for the following Preferred Qualifications: - High School Diploma, GED, or equivalent AND 3+ years mission critical services experience (e.g., high-availabilityassembly/manufacturing/critical infrastructure environments such as data centers, oil and gas refineries, hospitals, pharmaceutical, manufacturing, or related fields) - OR Associate's Degree or technical trade certification (e.g., military, trade school), or higher-equivalent education AND 2+ yearsmission-critical services experience (e.g., high-availability assembly/manufacturing/critical infrastructure environments such as data centers, oil and gas refineries, hospitals, pharmaceutical, manufacturing, or related fields) - OR equivalent experience. Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form. Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work. #J-18808-Ljbffr",New South Wales,,-31.876,147.287,less than a week ago,,2025-07-04
7614628951,"Electrician - 8/6 FIFO | Q-530, City of Swan","C.E.M. Alliance are currently seeking an Electrician for long term FIFO positions, previous experience in power generation & renewable energy fields would be an advantage, ASAP starts available. Electrician - FIFO - Roster - 8/6 - Goldfields location - $75.00 flat / hour includes site allowanceRequirements & Experience: - Current WA Electrical Licence - Current drivers Licence - Install, maintain and repair electrical control, wiring, and lighting systems. - Inspect transformers and circuit breakers and other electrical components. - Troubleshoot electrical issues using appropriatetesting devices. - Read technical diagrams and schematics. Additional Details - Transition from temp to perm with no reduction in pay - Immediate starts available - Work with a company who values safety, respect and long term partnerships Apply now or call us on for more information. Visit to learn more about working with us. #J-18808-Ljbffr",City of Swan,,-31.7664,116.082,less than a week ago,,2025-07-04
7614798218,"FD061 | Maintenance Electrician, Perth","Optimise and maintain the performance of all electrical components within production equipment and mobile plant. High voltage licence essential. 18th December, 2024 The OpportunityLocated at Naval Base this role will see you apply your trade experience to complete planned and unplanned maintenance tasks, minimising downtime and identifying continuous improvements to fixed and mobile plants.The role operates on a four-week rotating roster, consisting of 10-hour shifts with a mixture of day shifts (6:00am to 4:30pm), afternoon shifts (2:30pm to 1:30am) and optional overtime on Saturdays.Yourtypical day will include:Preventative maintenance, repairs and inspections on all plant and machinery as required, with a focus on preventing downtime; diagnosing faults, inspection and testing.Automation and control systems including AC drives, motor control, PLC's and associated components.Liaising with the Production team to ensure corrective and preventative maintenance is completed with minimum downtime.Identifying and escalating opportunities and activities that improve plant equipment, reliability and efficiency.Maintaining a high standard of housekeeping and safe work practices.What you'll bring:Trade Qualified, WA Electrician - Unrestricted A Class Electrical Licence.Post-trade experience in a manufacturing or industrial environment.Accredited for High Voltage Switching (advantageous, not essential)Mechanical aptitude, with sound problem-solving skills and the ability to thinkoutside of the box.What we offer:Backed by over 60 years of experience in the building industry, BGC operations span manufacturing through to construction. With integrated businesses across residential construction, commercial construction, and manufacturing, we work towards building the future for more Australians.We pride ourselves on our healthy and safe workplace culture of diversity, inclusiveness and support. At BGC, we place an extremely high value on our team and want to reward you for your efforts. We are focused on our communities and are actively involved in various fundraisers and health & wellbeing initiatives. You will enjoy great staff benefits including:In-house BGC discountsEmployee Assistance ProgramVehicle discounts partnering with AHGCorporate discounts including health insurance, Crown Hotels, retail shoppingMore information on our culture and benefits is available at .At BGC, we are committed to a workplace culture that is inclusive, where everyone, regardless of cultural and ethnic background, age, gender, disability or sexual orientation feels safe at work and has opportunities to contribute, develop and thrive. We work better, together.Unfortunately, we are unable to offer sponsorship for this role. Successful candidates must have the right to live and work inAustralia.Interested in building your career with BGC? Submit your resume by clicking the 'Apply Now' button.Please note our offices are closed from 21 December 2024 through to 5 January 2025 inclusive. We will respond to your application when we return from Monday, 6 January 2025.",Perth,,-31.9559,115.861,less than a week ago,,2025-07-04
7614798455,"Senior Qualified Electrician - Maitland | (C954), New South Wales","Are you a skilled and experienced Industrial Electrician looking for a senior role with a four-day working week? We have an exciting opportunity for a Senior Qualified Industrial Electrician to join our dynamic team.We are looking for dedicated individuals who are self-motivated, hardworking and have a keen eye for detail.At Level Electrical & AirMaitland, we offer significant room for growth and opportunity for the right candidate within our company.Join us and power the future of industrial innovation!WHAT'S IN IT FOR YOU?4 Day Work WeekAnnual Leave: 4 weeks paid annual leave.Personal/Carer's Leave: 10 days per year.Public Holidays: Paid public holidays as recognised in the Hunter region.Superannuation: Guaranteed employer contributions in line with current legislation.Overtime Pay: Additional rates for overtime, weekend, and public holiday work.LongServiceLeave: Entitlements in accordance with relevant state legislation.Workplace Flexibility: Opportunity for flexible working hours where possible.Ongoing training and development opportunities. Key Responsibilities: Perform electrical installation, maintenance, and repairs on industrial equipment and systems.Diagnose and troubleshoot electrical issues with industrial machinery.Lead and mentor a team of junior electricians and apprentices.Ensure all work complies with Australian safety standards and regulations.Read and interpret electrical plans, schematics, and blueprints.Conduct routine inspections and ensure compliance with safety and quality procedures.Collaborate with other departments to ensure smooth operation and minimise downtime.Manage and report on project timelines, costs, and progress.The successful applicant will:Certificate III in Electrotechnology Electrician or equivalent.A-Grade Electrical Licence.Extensive experience (5+ years) in industrial electrical work.Strong knowledge of electrical systems, controls, and industrial automation.Experience with PLCs and variable speed drives (preferred, but not essential).Ability to work independently and lead a team.Strong problem-solving skills andattention to detail.Ability to work safely under pressure and in varying conditions.Working / Liaising with Builders and working throughjobsautonomously.Working / Liaising with customers daily.Taking charge of apprentices to coach and develop.Be motivated and have an excellent work ethic.Be able to work additional / overtime hours as required.Be trade qualified and hold a current Electrical licence.Possess tools of the trade.Applicants must have a current Construction White Card.Drivers licence (Manual required).Can you back up your strong technical proficiency with reliable and friendly customer service? If yes, then we want to hear from you!Please apply online or call Rowan On",New South Wales,,-31.876,147.287,less than a week ago,,2025-07-04
7614818053,"(FU-755) - Apprentice - Electricians, Ingleburn","We've been proudly bringing joy to tables and smiles to faces with the delicious food we've been crafting for over 100 years. A large part of our strong growth and success is because we're always looking for new ways to do things and thinking about how we can create a better, more sustainable future world together. Our success as an industry leader in providing deliciously good food means we can continue to invest in our future as we work towards becomingAustraliaand New Zealand's first choice for poultry. […] We’re offering an exciting opportunity for enthusiastic and committed individuals to...",Ingleburn,,-33.9983,150.851,less than a week ago,,2025-07-04
,,,,,,,,,2025-07-04
7614816536,"Field Supervisor (Electrician) | PKV886, Queensland","An exciting opportunity to join Ventia's Telecommunications Fixed Networks Critical Infrastructure team as a Field Supervisor (electrician). The role is based inStapyltonwith travel to work sites within the area providing supervision and leadership to the program of works, optimising the delivery of works through effective assignment and utilisation of direct and indirect reports and developing and maintaining internal and external relationships.What's on Offer$52 per hour plus tool of trade vehicleMonday to Friday (8hr days with RDO once a month)Access to a variety of Health and Wellnessinitiatives - including the EAP, Ventia's Healthy Minds program and Healthy Bodies programEmployee benefits such as corporate travel discounts, Novated leases, private health discounts, credit discounts with retailersAustraliawide including Woolworths, Coles, and ExpediaAbout the RoleYou will be responsible to provide supervision, management and leadership to teams delivering construction activities to standard, on time and within budget.The role is directly accountable for efficiently resourcing the works, risk management planning, project execution planning and assisting in the managementof project costs, scope and schedule with regular reporting on progress performance. You will also participate in project / works prestart meetings and review meetings.As the supervisor you will undertake performance management, mentorship enabling direct reports to develop and deliver their workto high quality standards in a safe and efficient manner and ensuring all company policies and procedures are adhered to.Required Skills and ExperienceQLD electrical licenceCurrent CPR LVRConstruction white cardExposure to DC power and solar systems preferablePersonal drive and motivationAbout VentiaVentia is a leading infrastructure services company, operating across Australia and New Zealand. Our clients are the owners and operators of assets that are critical to our local communities. We pride ourselves on working smart, safely and sustainably, harnessing the latest technologies and brightest minds. With a diverse and proud heritage, we have a track record of delivering essential services to the communities in which we operate.DiversityVentia is enriched by the diverse experiences, talents and cultures that our people bring to the organisation, while celebrating and respecting the communities we operate in. We are committed to providing a safe and positive environment that provides equal opportunities for individuals of all backgrounds, including Aboriginal and Torres Strait Islander people, LGTBQI+, Women, Veterans and spouses and people with disabilities.How to ApplyPlease click on the link below to submit your covering letter and resume.",Queensland,,-22.1647,144.585,less than a week ago,,2025-07-04
7615009926,"Electrician - Retail Ready Operations - Erskine Park - (B778), Sydney","JOB DESCRIPTIONRetail Ready OperationsAustralia(RROA) is the first Coles owned retail ready meat facility. Based atErskinePark, our site is highly automated, sophisticated and equipped to global best practice. We have a strong focus on team member safety, quality and continuous improvement whilst ensuring that customers' security of supply, quality, availability of product and value for money expectations are met. Our facility is fully integrated into the Coles sourcing, production, and logistics and stores' network.About the role Get ready to make an exciting impact as you maintainand repair mechanical and electrical equipment. Your role will be instrumental in upholding best practices while prioritising a safe and healthy work environment.We are looking for qualified Electricians to join our onsiteengineeringteam for the following shifts:Afternoon Shift: 2pm to 10:30pmNight Shift: 10pm to 6:30amAbout you and your skillsElectrical licence required for all electrician positions A recognised Trade Certificate, or Certificate III in Engineering-Mechanical Trade, orCertificate III in Engineering-Electrical/Electronic Trade, or Certificate III in Engineering-FabricationTrade is requiredWelding skills preffered Experience working in a large food produciton site Proven experience in fault finding, repairs and maintenance of equipmentDemonstrable experience applying quality control techniques and inspectionsEmbrace continuous learning and skill development while supporting your team membersStrong communication skills with the abilty to actively collaborate within your team and wider siteWhats in it for you?More cash staying in your pocket: Eligible team members receive 5% discount all year round on your Supermarket and Liquor online and in-store purchases. Wealso offer additional periods of double discount (10%) at various times throughout the year. As well as hotdeals exclusive to team members that translate into additional savings. Reward through recognition: Give and receive recognition, linked to our Coles values, through our digital recognition platform 'mythanks'. You can accumulate points to redeem in the online shop for exciting gifts and electronic gift cards from an extensive range of retailers. Opportunities for learning and development: No matter where you start within our diverse business, you'll have experiences, exposure, and education to satisfy you. Discover and explore a variety of career development programs and job-specific training.Investment in your future: Become a part-owner of the Coles Group. Our annual team member share plan offer allows eligible team members to make regular pre-tax salary sacrifice deductions to purchase Coles Group shares. Paid parental leave: We understand how important your life outside work is and offer permanent team members paid parental leave to support you in balancing work and family. Part of creating a safe working environment, our Manufacturing Site operates undera Drug & Alcohol Policy on site. Team members are subject to possible random testing and applicants to this role can expect to undergo tests as part of the recruitment process, in addition to a full physical.",Sydney,,-33.8698,151.208,less than a week ago,,2025-07-04
7615015836,"[BVD852] - Auto Electrician - Byerwen, Queensland","Join the Macmahon team as an experienced Auto Electrician, you will play a crucial role in the maintaining and repair of electrical systems, your expertise will help ensure the safety and reliability of our client's operations. About the role BIBO or DIDO role 7:7 night and day roster Benefits & Rewards About you Current Electrical license or degree in electricalengineeringAustralian recognised Trade Certificate Proven experience in working with high voltage electrical systems Ability to work independently as well as a part of the team Great interpersonal and communication skills Strong knowledge of safety procedures and regulations related to high voltage work Current C Class Drivers Licence Employee benefits Refer-A-Friend program, earn up to $8K per successfully placed referral Ongoing career development opportunities - Challenge. Develop. Grow. Dedicated lifestyle, financial and mental health support Salary sacrifice options for flights, vehicles, airport parking and A LOT more Access to a wide range of employee discounts with Macmahon retail, vehicle, insurance and banking partners Be More at MacmahonAcross Macmahon's team, you will find positive stories of people embracing opportunities to develop and grow their careers going on to celebrate impressive career milestones that contribute to our success. With over 9,000 highly skilled people in our team, we're proud of the values-based culture we have built over 60 years which is the driving force propelling our people to continually aspire to Be More. About MacmahonMacmahon is a leading Australian contract mining company with projects throughoutAustraliaand Southeast Asia. Delivering a comprehensive range of surface and underground mining, civil design and construction, performance enhancement, andmine site maintenance and rehabilitation services to the resources sector. Recruitment processSuccessful applicants must pass a pre-employment medical, including drug and alcohol screening, as well as criminal history and qualification checks. Proof of working rights in Australia (valid passport, birth certificate, citizenship certificate, or current visa grant notification) is also required. Macmahon is an equal opportunity employer and strongly encourages suitably qualified women and Aboriginal and Torres Strait Islanders to apply. Macmahon Winning ValuesUnited | Integrity | Courage | Pride",Queensland,,-22.1647,144.585,less than a week ago,,2025-07-04
7614617370,"Electrician - [VD-592], Garbutt","Haynes is part of a large family of companies, and we pride ourselves on the fact that we can offer solutions to our customers. We believe that people do amazing things and surround ourselves with people who are as committed as us to providing a safe and highly productive working environment for ouremployees. Haynes is currently seeking qualified Electricians for upcoming project work inTownsville, QLD to begin 30th June 2025. Key responsibilities include but are not limited to: - Involvement in project-based work including new fitouts for commercial buildings across two separate sites. -Initial 3-week engagement with the potential to extend, as both projects span over 5 months. Requirements: - Based locally in Townsville or able to travel to and from site independently. - Current QLD Electrical Licence. - Current LVR/CPR certification. - Valid Driver's Licence. - Prior experience in commercial construction is essential. What's on Offer: - Monday to Friday schedule (minimal weekend overtime). - 8-hour workdays (home every night)! - Competitive flat rates: $50/hour (weekdays, including allowances), $72/hour (weekends). At Haynes, we keep things simple: We back the talentof our people and land thejobsthat best suit their needs. Secure your future, get in touch with Haynes and cast your net wider. All applications will be treated with the strictest confidentiality and only successful candidates will be contacted for interview. The Haynes Group of companies is anequal opportunity employer. Recruitment Coordinator | Zoe Keough | | #J-18808-Ljbffr",Garbutt,,-19.2558,146.771,less than a week ago,,2025-07-04
7614792018,"Hd Mechanics & Auto Electricians - Macmahon Maintenance …, Australia","About Macmahon Maintenance MastersMacmahon Maintenance Masters provideslaboursupport to Macmahon's surface and underground mining operations. The team is composed of experienced tradespeople and is suited to someone who is technically experienced, confident in their abilities and excited by theprospect of a new challenge every day! Macmahon Maintenance Masters are seeking experienced HD Mechanics & Auto Electricians to join the team. Join a team where you can enjoy excellent rates and benefits, a variety of work and a manager who puts people first! About the role• 2:1 & 2:2 rosters• Permanent & casual rates available to suit you• Fieldserviceutes available• Opportunity to work across a variety of sites and on different equipment• Annual loyalty bonus About you• Australian recognised Trade Certificate• Proven experience working on CAT & Hitachi earthmoving equipment• Proven experience with major components; including engines, differentials, transmissions, torque converters, final drives & minor components such as pumps & cylinders• Ability to work independently as well as a part of the team• Great interpersonal and communication skills• Current Drivers Licence Macmahon benefits• Ongoing career development opportunities - Challenge. Develop. Grow.• Dedicated lifestyle, financial and mental health support• Salary sacrifice options for flights, vehicles, airport parking and A LOT more• Access to a wide range of employee discounts with Macmahon retail, vehicle, insurance and banking partners Be More at MacmahonAcross Macmahon's team, you will find positive stories of people embracing opportunities to develop and grow their careers going on to celebrate impressive career milestones that contribute to our success. With over 9,000 highly skilled people in our team, we're proud of the values-based culture we have built over 60 years which is the driving force propelling our people to continually aspire to Be More. Recruitment processSuccessful applicants must pass a pre-employment medical, including drug and alcohol screening, as well as criminal history and qualification checks. Proof of working rights inAustralia(valid passport, birth certificate, citizenship certificate, or current visa grant notification) is also required. Macmahon is an equal opportunity employer and strongly encourages suitably qualified women and Aboriginal and Torres Strait Islanders to apply.",Australia,,-24.7761,134.755,less than a week ago,,2025-07-04
7614435855,"(R-036) Locomotive Electricians, Gladstone","The Rail Services team at Mader are currently seeking experienced Electricians for Locomotive Maintainer located in Gladstone, Immediate start. Successful applicants will be joining an exciting Rail QLD Team. Mader Group are a global maintenance provider servicing the mining, energy, rail, road transport and industrial sectors. Driven by some of the best mechanical minds in the field, we are dedicated to helping our customers enhance their operations through optimal fleet and plant performance. With 20 years’ experience under our belt, we’ve built relationships with more than 380 customers across 530+ locations worldwide. Backed by a 2,900 strong workforce, we provide tailored ‘tap on, tap off’ support, the Mader journey can take you anywhere! Our vision goes on beyond customers and investors, it’s about providing a great workplace for our people. Our sheer size and global footprint can open doors to endless variety, career and lifestyle options. At Mader, we like to put you in the driver’s seat. If you’re ready to take the wheel & decide your destination, we’ll take you there. It’s your career, your adventure. Let’s go! About the job 10hr - 12hr shifts Willing to work a 7/7 or Monday - Friday (Roster TBC) Maintenance and technical support to a fleet of locomotives. Analysis of locomotive fleet performance and reliability. Maintaining, repairing, testing of locomotives. Carry out fault analysis within the locomotive systems. Implement cost effective corrective solutions based on sound failure analysis techniques. Identify and source material and parts requirements. Complete all documentation. Ensure that all tasks are performed in accordance with relevant maintenance documentation. Providing on-call technical support. About you: Ability to read, comprehend and apply technical drawings. High level of communication and interpersonal skills. High level of problem-solving skills and the ability to work as part of a team. Ability and willingness to further your knowledge and skills with additional training. Knowledge and understanding of diesel/electric locomotive engines and its associated equipment is preferable. Skills and experience: Electrical Licence. (MANDATORY) Driver's Licence. (MANDATORY) SARC and RIW-Highly regarded Previous experience on locomotives, freight maintenance orserviceactivities. (desirable)Previous experience within a heavy maintenance, diesel or power generation environment. Ability to fault find and utilise trouble shooting skills. Ability to work unsupervised and be a hands-on team player. Proven ability to organise and prioritise tasks, be flexible and resourceful, proactive and professional in manner with a high degree of initiative and strong communication skills. Ensure commitment to a safe workplace and promote an excellent teamwork attitude. What we offer Superannuation paid on all hours worked Pathways to Mader International – become an expat in Papua New Guinea, Philippines, Mongolia & Zambia Career progression opportunities – Field Service, Team Leaders & Coordinator roles Salary sacrificing for personal items including cars, tooling and more ‘Mates of Mader’ our generous employee referral incentive bonus On-going training, we pay you to upskill! Regular team events with our Adventure partner - Three Gears (Hiking, camping, trips to Karijini and more!!!) Employee benefits & discounts (health insurance, gym memberships, accommodation etc) Unlock job insights Salary match Number of applicants Skills match Your application will include the following questions: Which of the following statements best describes your right to work inAustralia? How many years' experience do you have as an electrician? Do you have a current Australian driver's licence? Do you hold a current electrical licence? Do you have technical support experience? #J-18808-Ljbffr",Gladstone,,-23.8432,151.256,less than a week ago,,2025-07-04
7615010179,"Electrician - (W669), Devonport","Add expected salary to your profile for insights At Konecranes and Demag, part of a global organization with over 80 years of experience, we operate in over 50 countries worldwide. We are currently seeking experienced Industrial Technicians to join our team in Devonport. To succeed, you must bea team player with attention to detail, safety-focused, methodical, and confident in communicating with customers about their business and your findings. About you: A team player with a passion for excellenceStrong interpersonal skills with confidence in engaging with customers about their business and your findingsProven commitment to safetyExperience with overhead cranes and hoists is preferred; full product training will be providedAbility to work at heights is essentialCurrent and valid driver's licenseWilling to travel interstateWhat we offer: Generous base hourly rate based on experienceOvertime pay: double time after the first 2 hours, and time and a half from Monday to SaturdayMonthly bonuses through our Employee Incentive plansParticipation in our annual employee share plansSupport from a talented team of technicians and specialists locally, nationally, and globallyOpportunities for skill development through local and global trainingWork with leading technology and processesA company that prioritizes safety, allowing you to focus on your work confidentlyJoin us now — the view's pretty good from up here! How do your skills match this job?Sign in and update your profile to get insights. Your application will include questions about: Years of experience as aservicetechnicianTeam management experienceElectrical license statusRight to work in AustraliaWork Health & Safety qualificationFamiliarity with risk assessment techniquesCustomer service experienceHeight safety tickets heldFor over 80 years, we have been dedicated to improving efficiency and performance across industries by providing trusted lifting equipment and services. Choosing Konecranes means gaining access to global expertise combined with local know-how to enhance your lifting solutions and productivity. Source: Extracted from the company's website. Our long history in lifting businesses For over 80 years, we have been dedicated to improving efficiency and performance of businesses in all types of industries. And we have done this by continuously providing lifting equipment and services people can trust. When you choose Konecranes, you acquire a unique source of global experience and knowledge combined with local know-how to empower your lifting solutions and increase your productivity. Source: This is an extract from the company's own website. To help fast track investigation, please include here any other relevant details that prompted you to report this job ad as fraudulent / misleading / discriminatory. #J-18808-Ljbffr",Devonport,,-41.1798,146.361,less than a week ago,,2025-07-04
7614447256,"Auto Electrician - (EAF415), Toowoomba Regional","ToowoombaQLDOur Client, a well established Truck and haulage and a commercial vehiclesdealership who provides high quality products to their clients. Currently they are looking forskilled and experienced full time Auto Electrician to join their dynamic team. You must have experience working inautomotive industry, involve with all aspects of autoelectrical technology with formal qualification in automotive field. The workshop is clean and tidy with excellent facilities.To secure this position it is essential that you;-Hold AQF Certificate III in auto electrical trade or equivalent-Have minimum of 3 years of work experience in all types of vehicles-Ability to work unsupervised and following brand specifications-Ability to troubleshoot and work proactively as part of a team-Proven experience in repair of all auto electrical faults and diagnostic skills-Sound experience in fault finding and fast breakdown responseYour creativity and specialized skills in automotive work on heavy vehicles is highly regarded.Excellent salary package + Super (Between $ 73,150 to $ 90,000.00)If you have above skills, we would like to hear from you.Please note that only successful candidates will be contacted",Toowoomba Regional,,-27.4793,151.52,less than a week ago,,2025-07-04
7614719348,"Electrician - [UR-407], Victoria","Posted on June 25, 2025 by Employer details Amex Electrical Ltd Job details Electrician Location:Victoria, BC V8N 2E5 Salary: $35.00 per hour, 30 to 35 hours per week Terms of employment: Permanent, Full-time Start date: As soon as possible Vacancies: 1 Overview Languages English Education - Secondary (high) school graduation certificate Experience 1 to less than 2 years On-site work Work must be completed at the physical location. No remote work options. Responsibilities - Install, replace, and repair electrical controls and panel boxes - Ensure professionalism in customerservice - Splice, join, and connect wires - Test and measure voltage, loads, and ground faults - Select appropriate materials and methods for hazardous locations - Troubleshoot and isolate faults - Connect power to audio and visual equipment - Install surface mount and overhead cables - Estimate costs and materials - Renovate electrical systems in residential and commercial structures - Read and interpret blueprints, maps, drawings, and specifications Who can apply? You can apply if you are: - a Canadian citizen - a permanent resident of Canada - a temporary resident with a valid work permit Do not apply if you are not authorized to work in Canada. The employer will not respond to your application. Advertised until July 25, 2025 Additional information This job posting was posted directly by the employer on Job Bank. The accuracy cannot be guaranteed. Please report any issues or inaccuracies. #J-18808-Ljbffr",Victoria,,-36.5986,144.678,less than a week ago,,2025-07-04
7614766742,"[FX-453] - Electrician, Garbutt","City FM Australia is a Global leader in Facilities Management,Engineering, Construction and Energy solutions. We are committed to supporting our team and ensuring safe & reliable services to our partner – Coles. What we offer our team: - Highly competitive remuneration package and EBA - Prioritise and plan your day. - Friendly, supportive, and experienced team - Career growth opportunities, with an extensive learning and development program - Stable and secure job opportunity - Fully maintained Work Vehicle with fuel card and all tools of trade supplied The Opportunity In this role, you will complete preventative & reactive maintenance across a cluster of Coles sites. Reporting to your Field Operations Supervisor, you will work to maintain high standards across your stores, provide exceptional customerserviceand build strong relationships. The successful candidate will be an experienced electrician, who is comfortable working autonomously to deliver timely outcomes. Your cluster will be based in theTownsvilleRegion. Your key responsibilities will include: - Take full responsibility for delivery of repairs and maintenance services. - Respond to reactive electrical maintenance work in a timely manner. - Work without supervision, anticipating and resolving issues. Preventing critical breakdown issues. - Be an effective communicator and develop strong partnerships with all key stakeholders. - Work on a rotating on-call roster, 13 weeks per year. To be consideredfor this role: - Valid Driver's Licence - Excellent communication skills with a strong focus on customer satisfaction. - Previous commercial or retail experience, with a preference for multi-site management. - Cabling licence, CPR/LVR, Security provider licence – Preferred. *The position requires the successful candidate to conduct a pre-employment medical and a police check* If you would like the opportunity to be part of a growing Australian Facilities Management business, we would love to hear from you. City is an Equal Opportunity Employer who supports and encourages the diverse needs of each individual Team Member. City does not accept any unsolicited resume referrals from Recruitment Agencies. City will not pay any placement fees relating to unsolicited resume referrals. #J-18808-Ljbffr",Garbutt,,-19.2558,146.771,less than a week ago,,2025-07-04
7615022621,"Electrician – Fifo 2/1 | U-453, Port Hedland","About the Opportunity We are seeking experienced Electricians with a background in processing plants to join our team at our owner-operated lithium mine sites. These are full-time positions on a 2/1 roster. In this role, you will be responsible for conducting preventative and corrective maintenance on fixed plant machinery and equipment, attending to breakdowns, working with the Planning Team to support plant reliability improvements, calibrating instruments, and operating fixed and mobile plant machinery. What you'll bring Demonstrated safety commitmentExperience with fixed plant maintenance within the mining industryWA Electrical LicenceCurrent Australian Driver's LicenseCPR/LVRHV Switching (not essential)The ability to perform physically demanding tasksAustralian Full Work RightsWhat MinRes can offer Taking Mining to the next level with State-of-the-Art site facilities includingaward winning food prepared by MinRes' own chefs!We invest in your career, with a focus on leadership, upskilling, training and development programs.Access to a range of benefits to look after the important things in life – family, health, fun and your future.About Mineral Resources (MinRes) Mineral Resources Ltd (ASX: MIN) is a leading diversified resources company with extensive operations in lithium, iron ore, energy and mining services acrossWestern Australia. We are a growing industry leader on the back of our desire to think differently, navigate challenging operating landscapes andseize new opportunities. About Our Process At Mineral Resources, we are committed to employing individuals who align with our values and meet the requirements of the role. As part of the recruitment process, there are a number of checks which may be conducted to demonstrate applicant's suitability for a role includingreference checks, Australian work rights, national police checks, pre-employment medical, and or drug alcohol testing. Shortlisting will begin immediately so hit the APPLY NOW button and join a company on the move. Mineral Resources Limited is a proud Equal Opportunity Employer, and we encourage applicants from diverse backgrounds to apply. #J-18808-Ljbffr",Port Hedland,,-20.3112,118.58,less than a week ago,,2025-07-04
